strike,mid_price,iv_market,T,maturity,moneyness,underlying,snapshot_date,S0_SPX,S0_VIX,r_rate,q_div
7700.0,0.75,0.15369700204187273,0.0958904109589041,2026-05-15,1.1271564024572205,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7725.0,0.7,0.15616071111565763,0.0958904109589041,2026-05-15,1.1308160011664972,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7750.0,0.65,0.15848924393307035,0.0958904109589041,2026-05-15,1.1344755998757738,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6850.0,150.35,0.1641143654133572,0.11506849315068493,2026-05-22,1.002730046341813,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6875.0,134.5,0.15970969123753254,0.11506849315068493,2026-05-22,1.0063896450510896,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6900.0,120.6,0.15668063765917434,0.11506849315068493,2026-05-22,1.0100492437603663,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6925.0,106.15,0.15225861486078643,0.11506849315068493,2026-05-22,1.013708842469643,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6950.0,93.2,0.14863819866568043,0.11506849315068493,2026-05-22,1.0173684411789197,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6975.0,81.1,0.1450712943230216,0.11506849315068493,2026-05-22,1.0210280398881963,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7000.0,70.45,0.1422351301135319,0.11506849315068493,2026-05-22,1.024687638597473,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7025.0,60.15,0.13881981098611856,0.11506849315068493,2026-05-22,1.0283472373067497,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7050.0,50.900000000000006,0.13563325030833812,0.11506849315068493,2026-05-22,1.0320068360160264,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7100.0,36.35,0.13125255818845255,0.11506849315068493,2026-05-22,1.0393260334345797,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7150.0,25.2,0.12754858418419057,0.11506849315068493,2026-05-22,1.0466452308531333,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7200.0,17.25,0.12505842639922649,0.11506849315068493,2026-05-22,1.0539644282716867,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7300.0,8.15,0.12355587511345915,0.11506849315068493,2026-05-22,1.0686028231087934,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7400.0,4.05,0.1253540350602408,0.11506849315068493,2026-05-22,1.0832412179459001,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7600.0,1.4500000000000002,0.13708394274109906,0.11506849315068493,2026-05-22,1.1125180076201135,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7800.0,0.7,0.1521173340550662,0.11506849315068493,2026-05-22,1.1417947972943272,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6835.0,172.0,0.16495499065423624,0.13424657534246576,2026-05-29,1.000534287116247,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6840.0,169.7,0.16514635550082868,0.13424657534246576,2026-05-29,1.0012662068581022,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6845.0,165.60000000000002,0.16350540040850942,0.13424657534246576,2026-05-29,1.0019981265999576,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6850.0,162.75,0.1630968206531526,0.13424657534246576,2026-05-29,1.002730046341813,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6855.0,159.60000000000002,0.1623631543411716,0.13424657534246576,2026-05-29,1.0034619660836683,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6860.0,156.89999999999998,0.1620569818619891,0.13424657534246576,2026-05-29,1.0041938858255237,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6865.0,153.60000000000002,0.16112432596147905,0.13424657534246576,2026-05-29,1.0049258055673789,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6870.0,150.65,0.16051826639379174,0.13424657534246576,2026-05-29,1.0056577253092343,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6875.0,147.39999999999998,0.15958614226691406,0.13424657534246576,2026-05-29,1.0063896450510896,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6880.0,144.55,0.15903037282326607,0.13424657534246576,2026-05-29,1.007121564792945,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6885.0,141.25,0.15799692805757123,0.13424657534246576,2026-05-29,1.0078534845348004,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6890.0,138.25,0.15723886424836267,0.13424657534246576,2026-05-29,1.0085854042766556,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6895.0,134.7,0.15590051558715945,0.13424657534246576,2026-05-29,1.009317324018511,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6900.0,132.10000000000002,0.1554917935523205,0.13424657534246576,2026-05-29,1.0100492437603663,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6905.0,129.15,0.15470369650650287,0.13424657534246576,2026-05-29,1.0107811635022217,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6910.0,126.6,0.15429239429912106,0.13424657534246576,2026-05-29,1.011513083244077,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6915.0,124.05000000000001,0.15385442987388126,0.13424657534246576,2026-05-29,1.0122450029859325,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6920.0,120.6,0.15247587603837695,0.13424657534246576,2026-05-29,1.0129769227277876,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6925.0,117.9,0.15182909187136964,0.13424657534246576,2026-05-29,1.013708842469643,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6930.0,115.5,0.1514597393579075,0.13424657534246576,2026-05-29,1.0144407622114984,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6935.0,112.15,0.1500914062764773,0.13424657534246576,2026-05-29,1.0151726819533538,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6940.0,110.2,0.15012563990445527,0.13424657534246576,2026-05-29,1.0159046016952091,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6945.0,107.65,0.1495170738545092,0.13424657534246576,2026-05-29,1.0166365214370643,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6950.0,104.7,0.14846643228200362,0.13424657534246576,2026-05-29,1.0173684411789197,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6955.0,102.44999999999999,0.1481072022024152,0.13424657534246576,2026-05-29,1.018100360920775,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6960.0,99.6,0.1470957559770782,0.13424657534246576,2026-05-29,1.0188322806626304,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6965.0,97.3,0.14662457847299357,0.13424657534246576,2026-05-29,1.0195642004044858,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6970.0,94.2,0.14528436359652522,0.13424657534246576,2026-05-29,1.020296120146341,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6975.0,92.3,0.14517036277284637,0.13424657534246576,2026-05-29,1.0210280398881963,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6980.0,89.3,0.14386431239004815,0.13424657534246576,2026-05-29,1.0217599596300517,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6985.0,87.6,0.14390248078095863,0.13424657534246576,2026-05-29,1.022491879371907,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6990.0,85.1,0.14305869538899127,0.13424657534246576,2026-05-29,1.0232237991137625,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
6995.0,82.85,0.14244813640637569,0.13424657534246576,2026-05-29,1.0239557188556176,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7000.0,80.7,0.14191223230876077,0.13424657534246576,2026-05-29,1.024687638597473,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7005.0,78.65,0.1414521557846075,0.13424657534246576,2026-05-29,1.0254195583393284,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7010.0,76.3,0.1406307511301678,0.13424657534246576,2026-05-29,1.0261514780811838,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7015.0,74.2,0.14004806642739254,0.13424657534246576,2026-05-29,1.0268833978230392,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7020.0,72.0,0.13931876579426342,0.13424657534246576,2026-05-29,1.0276153175648945,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7025.0,70.15,0.13894428381385443,0.13424657534246576,2026-05-29,1.0283472373067497,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7030.0,68.2,0.1384244127027974,0.13424657534246576,2026-05-29,1.029079157048605,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7035.0,66.15,0.13775569909637556,0.13424657534246576,2026-05-29,1.0298110767904605,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7040.0,64.1,0.1370490037254699,0.13424657534246576,2026-05-29,1.0305429965323158,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7045.0,62.3,0.1365925645892527,0.13424657534246576,2026-05-29,1.0312749162741712,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7050.0,60.2,0.13575044601507058,0.13424657534246576,2026-05-29,1.0320068360160264,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7055.0,58.7,0.13557312173857552,0.13424657534246576,2026-05-29,1.0327387557578818,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7060.0,56.900000000000006,0.13500849388747055,0.13424657534246576,2026-05-29,1.0334706754997371,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7065.0,55.05,0.13434478329456667,0.13424657534246576,2026-05-29,1.0342025952415925,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7070.0,53.35,0.13382265067798238,0.13424657534246576,2026-05-29,1.034934514983448,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7075.0,51.65,0.13326210650738946,0.13424657534246576,2026-05-29,1.035666434725303,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7080.0,50.2,0.13297229997876125,0.13424657534246576,2026-05-29,1.0363983544671584,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7085.0,48.55,0.13239741518710882,0.13424657534246576,2026-05-29,1.0371302742090138,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7090.0,47.0,0.13190869509787934,0.13424657534246576,2026-05-29,1.0378621939508692,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7095.0,45.5,0.1314450144758337,0.13424657534246576,2026-05-29,1.0385941136927246,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7100.0,44.05,0.1310074148921024,0.13424657534246576,2026-05-29,1.0393260334345797,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7105.0,42.35,0.13020086716465995,0.13424657534246576,2026-05-29,1.0400579531764351,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7110.0,41.25,0.1301479029730458,0.13424657534246576,2026-05-29,1.0407898729182905,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7115.0,39.65,0.1293882969672192,0.13424657534246576,2026-05-29,1.0415217926601459,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7120.0,38.45,0.1291291754763282,0.13424657534246576,2026-05-29,1.0422537124020013,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7125.0,37.25,0.12883467358684816,0.13424657534246576,2026-05-29,1.0429856321438566,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7130.0,35.85,0.12822105902450884,0.13424657534246576,2026-05-29,1.0437175518857118,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7135.0,34.75,0.12799169855767012,0.13424657534246576,2026-05-29,1.0444494716275672,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7140.0,33.45,0.12743592561212744,0.13424657534246576,2026-05-29,1.0451813913694226,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7145.0,32.55,0.12742580587771699,0.13424657534246576,2026-05-29,1.045913311111278,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7150.0,31.4,0.1270120095787067,0.13424657534246576,2026-05-29,1.0466452308531333,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7155.0,30.35,0.12670897430319317,0.13424657534246576,2026-05-29,1.0473771505949885,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7160.0,29.35,0.12644512107634467,0.13424657534246576,2026-05-29,1.0481090703368439,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7165.0,28.35,0.12614379020593303,0.13424657534246576,2026-05-29,1.0488409900786992,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7170.0,27.3,0.12572386072719782,0.13424657534246576,2026-05-29,1.0495729098205546,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7175.0,26.4,0.12550500352656532,0.13424657534246576,2026-05-29,1.05030482956241,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7180.0,25.45,0.12516722822558227,0.13424657534246576,2026-05-29,1.0510367493042652,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7185.0,24.45,0.1247038699452082,0.13424657534246576,2026-05-29,1.0517686690461205,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7190.0,23.75,0.1247104403533337,0.13424657534246576,2026-05-29,1.052500588787976,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7195.0,22.85,0.12433860544479532,0.13424657534246576,2026-05-29,1.0532325085298313,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7200.0,22.1,0.12419116619564684,0.13424657534246576,2026-05-29,1.0539644282716867,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7205.0,21.3,0.12391827225336938,0.13424657534246576,2026-05-29,1.0546963480135418,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7210.0,20.6,0.12379100877753654,0.13424657534246576,2026-05-29,1.0554282677553972,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7215.0,19.7,0.1232522260683858,0.13424657534246576,2026-05-29,1.0561601874972526,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7220.0,19.15,0.1233368118137631,0.13424657534246576,2026-05-29,1.056892107239108,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7225.0,18.450000000000003,0.12310109090095203,0.13424657534246576,2026-05-29,1.0576240269809634,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7230.0,17.8,0.12292666635823996,0.13424657534246576,2026-05-29,1.0583559467228187,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7235.0,17.1,0.12261376709583974,0.13424657534246576,2026-05-29,1.059087866464674,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7240.0,16.6,0.12267534640976466,0.13424657534246576,2026-05-29,1.0598197862065293,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7245.0,16.05,0.12260385460351987,0.13424657534246576,2026-05-29,1.0605517059483847,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7250.0,15.399999999999999,0.12228288444099783,0.13424657534246576,2026-05-29,1.06128362569024,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7255.0,14.899999999999999,0.12225173265407571,0.13424657534246576,2026-05-29,1.0620155454320954,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7260.0,14.35,0.12207645919972072,0.13424657534246576,2026-05-29,1.0627474651739506,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7265.0,13.75,0.12174821725298382,0.13424657534246576,2026-05-29,1.063479384915806,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7270.0,13.35,0.1218496276815034,0.13424657534246576,2026-05-29,1.0642113046576613,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7275.0,12.8,0.12156303440723146,0.13424657534246576,2026-05-29,1.0649432243995167,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7280.0,12.35,0.12148167876387839,0.13424657534246576,2026-05-29,1.065675144141372,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7285.0,12.0,0.12161986675779854,0.13424657534246576,2026-05-29,1.0664070638832273,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7290.0,11.600000000000001,0.12160549165817663,0.13424657534246576,2026-05-29,1.0671389836250826,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7295.0,11.15,0.1214294544226539,0.13424657534246576,2026-05-29,1.067870903366938,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7300.0,10.8,0.1214853739749151,0.13424657534246576,2026-05-29,1.0686028231087934,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7305.0,10.399999999999999,0.12137667013522654,0.13424657534246576,2026-05-29,1.0693347428506488,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7310.0,10.05,0.12137461739177771,0.13424657534246576,2026-05-29,1.070066662592504,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7315.0,9.75,0.12148718470748948,0.13424657534246576,2026-05-29,1.0707985823343593,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7320.0,9.35,0.12128077305526808,0.13424657534246576,2026-05-29,1.0715305020762147,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7325.0,9.05,0.12133728252436878,0.13424657534246576,2026-05-29,1.07226242181807,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7330.0,8.65,0.1210575022155401,0.13424657534246576,2026-05-29,1.0729943415599255,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7335.0,8.45,0.12136912647114603,0.13424657534246576,2026-05-29,1.0737262613017808,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7340.0,8.15,0.12134202895524715,0.13424657534246576,2026-05-29,1.074458181043636,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7345.0,7.85,0.12128442351170435,0.13424657534246576,2026-05-29,1.0751901007854914,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7350.0,7.6,0.12136458493194434,0.13424657534246576,2026-05-29,1.0759220205273468,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7355.0,7.35,0.12141947276751552,0.13424657534246576,2026-05-29,1.0766539402692021,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7360.0,7.1,0.12144805817481139,0.13424657534246576,2026-05-29,1.0773858600110575,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7365.0,6.85,0.1214490721908407,0.13424657534246576,2026-05-29,1.0781177797529127,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7370.0,6.65,0.12160685714252759,0.13424657534246576,2026-05-29,1.078849699494768,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7375.0,6.449999999999999,0.12174372038242799,0.13424657534246576,2026-05-29,1.0795816192366234,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7380.0,6.2,0.12166370453780422,0.13424657534246576,2026-05-29,1.0803135389784788,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7385.0,6.1,0.12214798140875216,0.13424657534246576,2026-05-29,1.0810454587203342,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7390.0,5.85,0.12201702948748573,0.13424657534246576,2026-05-29,1.0817773784621894,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7395.0,5.7,0.12226695795364874,0.13424657534246576,2026-05-29,1.0825092982040447,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7400.0,5.5,0.12228776827966842,0.13424657534246576,2026-05-29,1.0832412179459001,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7405.0,5.3,0.1222811350289578,0.13424657534246576,2026-05-29,1.0839731376877555,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7410.0,5.199999999999999,0.12269158537240013,0.13424657534246576,2026-05-29,1.0847050574296109,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7415.0,4.949999999999999,0.12240953631250047,0.13424657534246576,2026-05-29,1.085436977171466,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7420.0,4.9,0.1230193744228666,0.13424657534246576,2026-05-29,1.0861688969133214,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7425.0,4.7,0.12291519161801918,0.13424657534246576,2026-05-29,1.0869008166551768,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7435.0,4.4,0.12310558200556262,0.13424657534246576,2026-05-29,1.0883646561388876,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7440.0,4.25,0.12316582564404487,0.13424657534246576,2026-05-29,1.089096575880743,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7445.0,4.15,0.12346367278585453,0.13424657534246576,2026-05-29,1.089828495622598,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7450.0,4.05,0.12374764055956987,0.13424657534246576,2026-05-29,1.0905604153644535,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7455.0,3.9499999999999997,0.12401776257441126,0.13424657534246576,2026-05-29,1.0912923351063089,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7460.0,3.8,0.12399422658835833,0.13424657534246576,2026-05-29,1.0920242548481642,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7465.0,3.75,0.12451254705730935,0.13424657534246576,2026-05-29,1.0927561745900196,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7470.0,3.65,0.12473675929725053,0.13424657534246576,2026-05-29,1.0934880943318748,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7475.0,3.55,0.12494471530832331,0.13424657534246576,2026-05-29,1.0942200140737302,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7480.0,3.45,0.12513581791199638,0.13424657534246576,2026-05-29,1.0949519338155855,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7485.0,3.3,0.1249992312669851,0.13424657534246576,2026-05-29,1.095683853557441,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7490.0,3.25,0.12546481471668036,0.13424657534246576,2026-05-29,1.0964157732992963,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7495.0,3.15,0.12560124112298182,0.13424657534246576,2026-05-29,1.0971476930411515,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7500.0,3.075,0.12588326338373465,0.13424657534246576,2026-05-29,1.0978796127830068,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7510.0,2.95,0.1265786367729171,0.13424657534246576,2026-05-29,1.0993434522667176,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7515.0,2.825,0.12647279238456946,0.13424657534246576,2026-05-29,1.100075372008573,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7520.0,2.775,0.12687527569771315,0.13424657534246576,2026-05-29,1.1008072917504281,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7525.0,2.675,0.12690339115612234,0.13424657534246576,2026-05-29,1.1015392114922835,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7535.0,2.575,0.12765355026670652,0.13424657534246576,2026-05-29,1.1030030509759943,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7540.0,2.475,0.12762568082328923,0.13424657534246576,2026-05-29,1.1037349707178497,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7550.0,2.375,0.12830710180636518,0.13424657534246576,2026-05-29,1.1051988102015602,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7555.0,2.3,0.12842530431793267,0.13424657534246576,2026-05-29,1.1059307299434156,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7560.0,2.275,0.12894776598294994,0.13424657534246576,2026-05-29,1.106662649685271,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7565.0,2.2,0.12903688822682916,0.13424657534246576,2026-05-29,1.1073945694271263,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7575.0,2.125,0.129828048822309,0.13424657534246576,2026-05-29,1.1088584089108369,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7580.0,2.05,0.12987088910052882,0.13424657534246576,2026-05-29,1.1095903286526922,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7585.0,1.25,0.12200165882616586,0.13424657534246576,2026-05-29,1.1103222483945476,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7590.0,1.975,0.130604247771771,0.13424657534246576,2026-05-29,1.111054168136403,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7595.0,1.9500000000000002,0.13107845442968064,0.13424657534246576,2026-05-29,1.1117860878782584,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7600.0,1.85,0.13081068782047972,0.13424657534246576,2026-05-29,1.1125180076201135,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7630.0,1.625,0.1326355764518798,0.13424657534246576,2026-05-29,1.1169095260712456,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7640.0,1.575,0.1334490706626919,0.13424657534246576,2026-05-29,1.1183733655549564,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7650.0,1.525,0.13423763005014036,0.13424657534246576,2026-05-29,1.1198372050386671,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7660.0,1.4500000000000002,0.13469472199153298,0.13424657534246576,2026-05-29,1.1213010445223777,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7670.0,1.4,0.1354210376673187,0.13424657534246576,2026-05-29,1.1227648840060884,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7700.0,1.25,0.13742177357799357,0.13424657534246576,2026-05-29,1.1271564024572205,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
7730.0,1.15,0.13989465034500842,0.13424657534246576,2026-05-29,1.1315479209083523,SPX,2026-04-09,6831.35009765625,19.75,0.03584999799728394,0.015
